timestamp,run_label,seed,num_envs,max_iterations,reward_profile,action_penalty,notes,checkpoint,checkpoint_iteration,success_rate,stage1_alignment_ready_rate,pregrasp_entry_success_rate,pregrasp_entry_ready_rate,pregrasp_entry_reached_rate,pregrasp_success_rate,pregrasp_hold_ready_rate,pregrasp_held_rate,stage2_pregrasp_ready_rate,stage2_alignment_ready_rate,stage3_insertion_ready_rate,stage3_touch_ready_rate,stage4_center_ready_rate,stage4_push_ready_rate,mean_pregrasp_entry_distance,mean_pregrasp_distance,mean_gripper_center_pregrasp_distance,mean_touch_error,mean_distance,mean_alignment,mean_pregrasp_alignment,mean_insertion_alignment,mean_target_contact_penalty,mean_pregrasp_center_progress,mean_insertion_progress,mean_center_push_progress,mean_best_center_push_progress,mean_center_push_improvement,mean_best_target_center_distance,mean_target_center_improvement,mean_target_center_shell_improvement,mean_center_shortest_path_score,mean_stage4_time_pressure,mean_pregrasp_line_error,min_distance,mean_reward,checkpoint_path,plot_snapshot_dir,report_path,metrics_csv_path,reward_plot,success_plot,distance_plot,episode_length_plot
2026-05-15T13:46:27,20260515_134344_stage4_time_pressure_128env_300iter,42,128,300,stage4_time_pressure_shortest_path_push,0.020,"Stage4 time pressure added until terminal success; success step returns success bonus only. Slightly raised exploration/action scale. Best model_1600: stage3_touch 0.786, stage4_push 0.199, push_progress 0.605, shortest_path 0.673, stage4_time 0.413, success still sparse.",model_1600.pt,1600,0.00048828125,1.0,0.838623046875,0.1591796875,0.8271484375,0.99755859375,0.735107421875,0.8271484375,0.8271484375,1.0,0.79150390625,0.7861328125,0.00048828125,0.19921875,0.09939469397068024,0.07137905061244965,0.07137905061244965,0.021842429414391518,0.051842428743839264,0.9226829409599304,0.9226829409599304,0.9226829409599304,0.0,1.0,0.8408584594726562,0.6045380234718323,0.668278157711029,0.0005471014301292598,0.21365049481391907,6.008554919390008e-05,0.011962890625,0.673416256904602,0.4132959246635437,1.3899267514716485e-08,0.03657753765583038,16628.873046875,/home/spark-robotics/work/isaac/src/IsaacLab/logs/rsl_rl/mt4_simplified_reach_direct/2026-05-15_13-43-44/model_1600.pt,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_134344_20260515_134344_stage4_time_pressure_128env_300iter,/home/spark-robotics/work/robotarm/robotarm_mt4/experiments/20260515_134344_20260515_134344_stage4_time_pressure_128env_300iter.md,/home/spark-robotics/work/robotarm/robotarm_mt4/experiments/20260515_134344_20260515_134344_stage4_time_pressure_128env_300iter_metrics.csv,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_134344_20260515_134344_stage4_time_pressure_128env_300iter/mt4_reward_curve.png,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_134344_20260515_134344_stage4_time_pressure_128env_300iter/mt4_success_curve.png,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_134344_20260515_134344_stage4_time_pressure_128env_300iter/mt4_distance_curve.png,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_134344_20260515_134344_stage4_time_pressure_128env_300iter/mt4_episode_length_curve.png
