timestamp,run_label,seed,num_envs,max_iterations,reward_profile,action_penalty,notes,checkpoint,checkpoint_iteration,success_rate,stage1_alignment_ready_rate,pregrasp_entry_success_rate,pregrasp_entry_ready_rate,pregrasp_entry_reached_rate,pregrasp_success_rate,pregrasp_hold_ready_rate,pregrasp_held_rate,stage2_pregrasp_ready_rate,stage2_alignment_ready_rate,stage3_insertion_ready_rate,stage3_touch_ready_rate,stage4_center_ready_rate,stage4_push_ready_rate,mean_pregrasp_entry_distance,mean_pregrasp_distance,mean_gripper_center_pregrasp_distance,mean_touch_error,mean_distance,mean_alignment,mean_pregrasp_alignment,mean_insertion_alignment,mean_target_contact_penalty,mean_pregrasp_center_progress,mean_insertion_progress,mean_center_push_progress,mean_best_center_push_progress,mean_center_push_improvement,mean_best_target_center_distance,mean_target_center_improvement,mean_target_center_shell_improvement,mean_center_shortest_path_score,mean_stage4_time_pressure,mean_pregrasp_line_error,min_distance,mean_reward,checkpoint_path,plot_snapshot_dir,report_path,metrics_csv_path,reward_plot,success_plot,distance_plot,episode_length_plot
2026-05-15T13:52:35,20260515_135155_stage4_relaxed_success_128env_300iter,42,128,300,stage4_relaxed_success_radius_0.055,0.020,"Relaxed final center success radius from 0.035m to 0.055m to create a measurable success signal before tightening. Best model_1600 reached success_rate 0.0286 and stage4_center 0.0413, but stage3/pregrasp stability dropped, so next step should tighten gradually or preserve stage3 gates.",model_1600.pt,1600,0.028564453125,0.9296875,0.85400390625,0.12158203125,0.135009765625,0.931640625,0.131591796875,0.135009765625,0.135009765625,0.9296875,0.134033203125,0.13330078125,0.041259765625,0.00390625,0.11250796914100647,0.0871080532670021,0.0871080532670021,0.04203496128320694,0.07203495502471924,0.8191870450973511,0.8191870450973511,0.8191870450973511,0.0,0.931640625,0.7958601117134094,0.5714872479438782,0.538770854473114,0.0009508461807854474,0.9020024538040161,9.077033610083163e-05,0.010986328125,0.6061863899230957,0.02960856258869171,1.4259404323979652e-08,0.03599186986684799,506.5901184082031,/home/spark-robotics/work/isaac/src/IsaacLab/logs/rsl_rl/mt4_simplified_reach_direct/2026-05-15_13-49-56/model_1600.pt,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_134956_20260515_135155_stage4_relaxed_success_128env_300iter,/home/spark-robotics/work/robotarm/robotarm_mt4/experiments/20260515_134956_20260515_135155_stage4_relaxed_success_128env_300iter.md,/home/spark-robotics/work/robotarm/robotarm_mt4/experiments/20260515_134956_20260515_135155_stage4_relaxed_success_128env_300iter_metrics.csv,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_134956_20260515_135155_stage4_relaxed_success_128env_300iter/mt4_reward_curve.png,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_134956_20260515_135155_stage4_relaxed_success_128env_300iter/mt4_success_curve.png,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_134956_20260515_135155_stage4_relaxed_success_128env_300iter/mt4_distance_curve.png,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_134956_20260515_135155_stage4_relaxed_success_128env_300iter/mt4_episode_length_curve.png
