timestamp,run_label,seed,num_envs,max_iterations,reward_profile,action_penalty,notes,checkpoint,checkpoint_iteration,success_rate,stage1_alignment_ready_rate,pregrasp_entry_success_rate,pregrasp_entry_ready_rate,pregrasp_entry_reached_rate,pregrasp_success_rate,pregrasp_hold_ready_rate,pregrasp_held_rate,stage2_pregrasp_ready_rate,stage2_alignment_ready_rate,stage3_insertion_ready_rate,stage3_touch_ready_rate,stage4_center_ready_rate,mean_pregrasp_entry_distance,mean_pregrasp_distance,mean_gripper_center_pregrasp_distance,mean_touch_error,mean_distance,mean_alignment,mean_pregrasp_alignment,mean_insertion_alignment,mean_target_contact_penalty,mean_pregrasp_center_progress,mean_insertion_progress,mean_best_target_center_distance,mean_target_center_improvement,mean_pregrasp_line_error,min_distance,mean_reward,checkpoint_path,plot_snapshot_dir,report_path,metrics_csv_path,reward_plot,success_plot,distance_plot,episode_length_plot
2026-05-15T12:25:05,final_center_visual_16env_250iter,42,16,250,final_center_capture_visual,0.010,"GUI visual run from model_600 with final center capture reward. Stage3 insertion/touch became strong; stage4 final center success appeared but remained sparse, so next work should use a stage4-specific replay curriculum or slightly relaxed final radius.",model_750.pt,750,0.001953125,0.98828125,0.40625,0.103515625,0.986328125,0.98828125,0.791015625,0.96875,0.96875,0.98828125,0.923828125,0.90234375,0.001953125,0.09985151141881943,0.07459090650081635,0.07459090650081635,0.019788116216659546,0.05730348080396652,0.8966652154922485,0.8966652154922485,0.8966652154922485,0.0,0.935693085193634,0.8875792026519775,0.11673150956630707,0.00012233149027451873,1.4439212492334264e-08,0.030794596299529076,10331.0849609375,/home/spark-robotics/work/isaac/src/IsaacLab/logs/rsl_rl/mt4_simplified_reach_direct/2026-05-15_12-18-28/model_750.pt,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_121828_final_center_visual_16env_250iter,/home/spark-robotics/work/robotarm/robotarm_mt4/experiments/20260515_121828_final_center_visual_16env_250iter.md,/home/spark-robotics/work/robotarm/robotarm_mt4/experiments/20260515_121828_final_center_visual_16env_250iter_metrics.csv,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_121828_final_center_visual_16env_250iter/mt4_reward_curve.png,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_121828_final_center_visual_16env_250iter/mt4_success_curve.png,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_121828_final_center_visual_16env_250iter/mt4_distance_curve.png,/home/spark-robotics/work/robotarm/robotarm_mt4/logs/plots/20260515_121828_final_center_visual_16env_250iter/mt4_episode_length_curve.png
