timestamp,run_label,seed,num_envs,max_iterations,reward_profile,action_penalty,notes,checkpoint,checkpoint_iteration,success_rate,stage1_alignment_ready_rate,stage1_latched_rate,pregrasp_entry_success_rate,pregrasp_entry_ready_rate,pregrasp_entry_reached_rate,pregrasp_success_rate,pregrasp_hold_ready_rate,pregrasp_held_rate,stage2_pregrasp_ready_rate,stage2_latched_rate,stage2_alignment_ready_rate,stage3_insertion_ready_rate,stage3_latched_rate,stage3_touch_ready_rate,stage4_center_ready_rate,stage4_push_ready_rate,mean_pregrasp_entry_distance,mean_pregrasp_distance,mean_gripper_center_pregrasp_distance,mean_touch_error,mean_distance,mean_alignment,mean_pregrasp_alignment,mean_insertion_alignment,mean_target_contact_penalty,mean_pregrasp_center_progress,mean_insertion_progress,mean_center_push_progress,mean_best_center_push_progress,mean_center_push_improvement,mean_best_target_center_distance,mean_target_center_improvement,mean_target_center_shell_improvement,mean_center_shortest_path_score,mean_stage4_time_pressure,mean_stage3_time_preserve,mean_terminal_success_quality,mean_near_terminal_reward,mean_stage_latch_reward,mean_progressive_stage_weight,mean_moving_pregrasp_fraction,moving_pregrasp_final_rate,mean_moving_pregrasp_reward,mean_final_insertion_reward,mean_pregrasp_line_error,min_distance,mean_reward,checkpoint_path,plot_snapshot_dir,report_path,metrics_csv_path,reward_plot,success_plot,distance_plot,episode_length_plot
2026-05-15T14:58:41,20260515_144523_stage4_guided_blue_128env_300iter,42,128,300,stage4_guided_blue_final_insertion,0.020,"Teacher idea: move the blue pregrasp marker toward the red target in two or three steps after alignment/reach. Codex proposal: cap the moving blue guide at 70 percent of the safe touch path, then enable final-insertion reward only after the guided stages. Result: moving guide worked and stage4 push improved by the final checkpoint, but strict final center success still selected the initial checkpoint; next step should use a guided-progress checkpoint for play or relax/tune the final center condition.",model_1600.pt,1600,0.018798828125,0.94384765625,0.944580078125,0.836181640625,0.23779296875,0.359619140625,0.9453125,0.3291015625,0.359619140625,0.35888671875,0.359619140625,0.94384765625,0.290283203125,0.359619140625,0.21484375,0.018798828125,0.03125,0.10204832255840302,0.07706747949123383,0.07706747949123383,0.03900476172566414,0.06900475919246674,0.8333975076675415,0.8333975076675415,0.8333975076675415,0.0,0.9411343336105347,0.7204989194869995,0.5111647248268127,0.5410166382789612,0.001494712196290493,0.6878018975257874,0.0002776992623694241,0.048095703125,0.6048051118850708,0.08614583313465118,0.04786735773086548,0.0,0.02619176171720028,0.31631311774253845,0.9900518655776978,0.097412109375,0.124755859375,0.09230536222457886,0.0035710891243070364,1.3604079640572309e-08,0.03757483884692192,984.3217163085938,/home/spark-robotics/work/isaac/src/IsaacLab/logs/rsl_rl/mt4_simplified_reach_direct/2026-05-15_14-54-32/model_1600.pt,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_145432_20260515_144523_stage4_guided_blue_128env_300iter,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_145432_20260515_144523_stage4_guided_blue_128env_300iter.md,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/experiments/20260515_145432_20260515_144523_stage4_guided_blue_128env_300iter_metrics.csv,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_145432_20260515_144523_stage4_guided_blue_128env_300iter/mt4_reward_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_145432_20260515_144523_stage4_guided_blue_128env_300iter/mt4_success_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_145432_20260515_144523_stage4_guided_blue_128env_300iter/mt4_distance_curve.png,/home/spark-robotics/work/robotarm/mt4_isaac_lab_task/logs/plots/20260515_145432_20260515_144523_stage4_guided_blue_128env_300iter/mt4_episode_length_curve.png
